NTA Code,NTA Name,the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,boro,bin,bbl,latitude,longitude,xcoord,ycoord,cd,nta2010,nta2020,council,ct2010,ct2020,borocode,schooldist,policeprct,datasource,uid,SCHOOL NAME,DBN,School Name,Year,Total Enrollment,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index
BK43,Midwood,0101000020E610000001913BF5617D52C0F594B630544F4440,0101000020110F0000CEB4207220685FC1D0C62F2840E85241,EDWARD R. MURROW HIGH SCHOOL,1600,AVENUE L,1600 AVENUE L,BROOKLYN,11230.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,3282.0,seats,BROOKLYN,3180673.0,3067340109.0,40.6197650231,-73.9591053057,995602.96113,165076.141728,314.0,BK43,BK1403,44.0,76800.0,76800.0,3.0,21.0,70.0,doe_lcgms,71133a1fb06057ae6214526d4c8f0c4b,EDWARD R. MURROW HIGH SCHOOL,21K525,EDWARD R. MURROW HIGH SCHOOL,2016.0,3885.0,1087.0,1144.0,807.0,847.0,2282.0,0.587,1603.0,0.413,1001.0,0.258,880.0,0.227,815.0,0.21,105.0,0.027,1084.0,0.279,700.0,0.18,267.0,0.069,2400,0.618,0.53
BK44,Madison,0101000020E6100000AD8A3599AB7C52C0BCA77D39174E4440,0101000020110F0000D0B49DB0EA665FC104694F87DDE65241,JAMES MADISON HIGH SCHOOL,3787,BEDFORD AVENUE,3787 BEDFORD AVENUE,BROOKLYN,11229.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,2399.0,seats,BROOKLYN,3182721.0,3067880001.0,40.6100919959,-73.9479749632,998694.998596,161553.644304,315.0,BK44,BK1502,48.0,64200.0,64200.0,3.0,22.0,61.0,doe_lcgms,6daae73e4b547a64b6449acc11b1daf9,JAMES MADISON HIGH SCHOOL,22K425,JAMES MADISON HIGH SCHOOL,2016.0,3250.0,950.0,974.0,655.0,671.0,1355.0,0.417,1895.0,0.583,655.0,0.202,575.0,0.177,576.0,0.177,23.0,0.007,1421.0,0.437,465.0,0.143,338.0,0.104,2476,0.762,0.552
BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
BK46,Ocean Parkway South,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
BK50,Canarsie,0101000020E610000007CDCE48BA7A52C00B09865A1D514440,0101000020110F0000F2ECB0F39D635FC114666CBB3FEA5241,BROOKLYN THEATRE ARTS HIGH SCHOOL,6565,FLATLANDS AVENUE,6565 FLATLANDS AVENUE,BROOKLYN,11236.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,535.0,seats,BROOKLYN,3224139.0,3079980005.0,40.6337165446,-73.9176213128,1007114.73748,170167.153529,318.0,BK50,BK1803,46.0,95000.0,95000.0,3.0,18.0,69.0,doe_lcgms,7a77e534a64c29de39d04b8b717a8bcd,BROOKLYN THEATRE ARTS HIGH SCHOOL,18K567,BROOKLYN THEATRE ARTS HIGH SCHOOL,2016.0,374.0,104.0,108.0,95.0,67.0,215.0,0.575,159.0,0.425,1.0,0.003,305.0,0.816,50.0,0.134,13.0,0.035,5.0,0.013,58.0,0.155,9.0,0.024,304,0.813,0.6920000000000001
BK50,Canarsie,0101000020E610000007CDCE48BA7A52C00B09865A1D514440,0101000020110F0000F2ECB0F39D635FC114666CBB3FEA5241,VICTORY COLLEGIATE HIGH SCHOOL,6565,FLATLANDS AVENUE,6565 FLATLANDS AVENUE,BROOKLYN,11236.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,656.0,seats,BROOKLYN,3224139.0,3079980005.0,40.6337165446,-73.9176213128,1007114.73748,170167.153529,318.0,BK50,BK1803,46.0,95000.0,95000.0,3.0,18.0,69.0,doe_lcgms,ea9cec3a542736ddeff2f2dd8a44319b,VICTORY COLLEGIATE HIGH SCHOOL,18K576,VICTORY COLLEGIATE HIGH SCHOOL,2016.0,339.0,86.0,98.0,74.0,81.0,129.0,0.381,210.0,0.619,2.0,0.006,299.0,0.882,21.0,0.062,13.0,0.038,4.0,0.012,72.0,0.212,6.0,0.018,231,0.6809999999999999,0.597
BK50,Canarsie,0101000020E610000007CDCE48BA7A52C00B09865A1D514440,0101000020110F0000F2ECB0F39D635FC114666CBB3FEA5241,BROOKLYN BRIDGE ACADEMY,6565,FLATLANDS AVENUE,6565 FLATLANDS AVENUE,BROOKLYN,11236.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,328.0,seats,BROOKLYN,3224139.0,3079980005.0,40.6337165446,-73.9176213128,1007114.73748,170167.153529,318.0,BK50,BK1803,46.0,95000.0,95000.0,3.0,18.0,69.0,doe_lcgms,1fe97d688f541adb7c08f7fce0d23303,BROOKLYN BRIDGE ACADEMY,18K578,BROOKLYN BRIDGE ACADEMY,2016.0,219.0,27.0,59.0,73.0,60.0,105.0,0.479,114.0,0.521,1.0,0.005,187.0,0.854,21.0,0.096,5.0,0.023,5.0,0.023,45.0,0.205,7.0,0.032,184,0.84,0.635
BK50,Canarsie,0101000020E61000001E7F7B0F817952C071300577F9514440,0101000020110F00007AD3D8E889615FC1AEC34E1436EB5241,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,1600,ROCKAWAY PARKWAY,1600 ROCKAWAY PARKWAY,BROOKLYN,11236.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,557.0,seats,BROOKLYN,3230949.0,3082220001.0,40.6404338111,-73.8985036362,1012418.13456,172620.002715,318.0,BK50,BK1803,46.0,99000.0,99000.0,3.0,18.0,69.0,doe_lcgms,394ccb562dfe7fde5c1049b945ec9b4f,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDIA,18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDI,2016.0,296.0,91.0,102.0,55.0,48.0,99.0,0.334,197.0,0.666,3.0,0.01,255.0,0.861,30.0,0.101,2.0,0.007,6.0,0.02,59.0,0.199,18.0,0.061,229,0.774,0.602
BK50,Canarsie,0101000020E61000001E7F7B0F817952C071300577F9514440,0101000020110F00007AD3D8E889615FC1AEC34E1436EB5241,HIGH SCHOOL FOR MEDICAL PROFESSIONS,1600,ROCKAWAY PARKWAY,1600 ROCKAWAY PARKWAY,BROOKLYN,11236.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,598.0,seats,BROOKLYN,3230949.0,3082220001.0,40.6404338111,-73.8985036362,1012418.13456,172620.002715,318.0,BK50,BK1803,46.0,99000.0,99000.0,3.0,18.0,69.0,doe_lcgms,62539e137c3993480e085367c24965f8,HIGH SCHOOL FOR MEDICAL PROFESSIONS,18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,2016.0,413.0,110.0,101.0,103.0,99.0,273.0,0.661,140.0,0.339,16.0,0.039,336.0,0.814,54.0,0.131,3.0,0.007,4.0,0.01,59.0,0.143,7.0,0.017,373,0.903,0.616
BK50,Canarsie,0101000020E61000003E1D711E807952C032E3B001AA524440,0101000020110F000087536A4F88615FC186727CAEFBEB5241,OLYMPUS ACADEMY,755,EAST 100 STREET,755 EAST 100 STREET,BROOKLYN,11236.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,291.0,seats,BROOKLYN,3229773.0,3081880001.0,40.6458214368,-73.8984461679,1012431.80805,174582.878784,318.0,BK50,BK1803,46.0,97400.0,97400.0,3.0,18.0,69.0,doe_lcgms,76b373021029e87563d69697801a5ea8,OLYMPUS ACADEMY,18K635,OLYMPUS ACADEMY,2016.0,167.0,35.0,78.0,35.0,19.0,91.0,0.545,76.0,0.455,1.0,0.006,148.0,0.886,15.0,0.09,2.0,0.012,1.0,0.006,42.0,0.251,4.0,0.024,135,0.8079999999999999,0.621
BK50,Canarsie,0101000020E610000007CDCE48BA7A52C00B09865A1D514440,0101000020110F0000F2ECB0F39D635FC114666CBB3FEA5241,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,6565,FLATLANDS AVENUE,6565 FLATLANDS AVENUE,BROOKLYN,11236.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,490.0,seats,BROOKLYN,3224139.0,3079980005.0,40.6337165446,-73.9176213128,1007114.73748,170167.153529,318.0,BK50,BK1803,46.0,95000.0,95000.0,3.0,18.0,69.0,doe_lcgms,ed3841f67fc68f999f8f14731b3a202a,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,2016.0,293.0,88.0,85.0,56.0,64.0,113.0,0.386,180.0,0.614,11.0,0.038,243.0,0.829,30.0,0.102,1.0,0.003,8.0,0.027,57.0,0.195,26.0,0.089,243,0.8290000000000001,0.6659999999999999
BK50,Canarsie,0101000020E61000001E7F7B0F817952C071300577F9514440,0101000020110F00007AD3D8E889615FC1AEC34E1436EB5241,URBAN ACTION ACADEMY,1600,ROCKAWAY PARKWAY,1600 ROCKAWAY PARKWAY,BROOKLYN,11236.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,539.0,seats,BROOKLYN,3230949.0,3082220001.0,40.6404338111,-73.8985036362,1012418.13456,172620.002715,318.0,BK50,BK1803,46.0,99000.0,99000.0,3.0,18.0,69.0,doe_lcgms,04cb1a506ecceb2b32d2aa1729e0b715,URBAN ACTION ACADEMY,18K642,URBAN ACTION ACADEMY,2016.0,293.0,73.0,79.0,75.0,66.0,98.0,0.334,195.0,0.666,6.0,0.02,236.0,0.805,32.0,0.109,5.0,0.017,14.0,0.048,66.0,0.225,32.0,0.109,215,0.7340000000000001,0.649
BK58,Flatlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
BK60,Prospect Lefferts Gardens-Wingate,0101000020E61000002628778F5E7C52C0F07B9F8359544440,0101000020110F000096F33FD567665FC1149EAABBDEED5241,"SCHOOL FOR HUMAN RIGHTS, THE",600,KINGSTON AVENUE,600 KINGSTON AVENUE,BROOKLYN,11203.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,1048.0,seats,BROOKLYN,3107227.0,3048110001.0,40.6589900033,-73.943272935,999989.002167,179369.311775,309.0,BK60,BK0902,40.0,81000.0,81000.0,3.0,17.0,71.0,doe_lcgms,f4b41d82ce5fc494e35a1a604706c1d9,"SCHOOL FOR HUMAN RIGHTS, THE",17K531,"SCHOOL FOR HUMAN RIGHTS, THE",2016.0,407.0,85.0,81.0,63.0,74.0,201.0,0.494,206.0,0.506,5.0,0.012,356.0,0.875,40.0,0.098,4.0,0.01,2.0,0.005,73.0,0.179,17.0,0.042,344,0.845,0.655
BK60,Prospect Lefferts Gardens-Wingate,0101000020E61000002628778F5E7C52C0F07B9F8359544440,0101000020110F000096F33FD567665FC1149EAABBDEED5241,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,600,KINGSTON AVENUE,600 KINGSTON AVENUE,BROOKLYN,11203.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,606.0,seats,BROOKLYN,3107227.0,3048110001.0,40.6589900033,-73.943272935,999989.002167,179369.311775,309.0,BK60,BK0902,40.0,81000.0,81000.0,3.0,17.0,71.0,doe_lcgms,0ebd461b3294fb098d5fe9fb3603c6b2,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,2016.0,467.0,131.0,131.0,96.0,109.0,291.0,0.623,176.0,0.377,22.0,0.047,350.0,0.749,80.0,0.171,9.0,0.019,6.0,0.013,56.0,0.12,6.0,0.013,367,0.7859999999999999,0.597
BK61,Crown Heights North,0101000020E61000005B907E4A9F7B52C0CC56CAF2E6564440,0101000020110F0000CAB551F122655FC11ED5F366BAF05241,BOYS AND GIRLS HIGH SCHOOL,1700,FULTON STREET,1700 FULTON STREET,BROOKLYN,11213.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,2565.0,seats,BROOKLYN,3047996.0,3017010001.0,40.6789312378,-73.9315987726,1003222.3409,186636.779865,303.0,BK61,BK0302,36.0,27100.0,27100.0,3.0,16.0,81.0,doe_lcgms,fafcfd7247ab1eca4f29ed9834b80b03,BOYS AND GIRLS HIGH SCHOOL,16K455,BOYS AND GIRLS HIGH SCHOOL,2016.0,383.0,73.0,71.0,134.0,105.0,113.0,0.295,270.0,0.705,5.0,0.013,336.0,0.877,28.0,0.073,9.0,0.023,5.0,0.013,132.0,0.345,16.0,0.042,306,0.799,0.782
BK61,Crown Heights North,0101000020E6100000D1FF899B1D7C52C0055177E883564440,0101000020110F000029280B81F9655FC104C7627D4BF05241,ACADEMY FOR HEALTH CAREERS,150,ALBANY AVENUE,150 ALBANY AVENUE,BROOKLYN,11213.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,612.0,seats,BROOKLYN,3030553.0,3012160046.0,40.675908766,-73.9393085279,1001084.66149,185534.031176,308.0,BK61,BK0802,36.0,31100.0,31100.0,3.0,17.0,77.0,doe_lcgms,eac52b4097cb7dbac0518f3222f93bd2,ACADEMY FOR HEALTH CAREERS,17K751,ACADEMY FOR HEALTH CAREERS,2016.0,362.0,100.0,115.0,78.0,69.0,253.0,0.699,109.0,0.301,10.0,0.028,300.0,0.829,35.0,0.097,12.0,0.033,5.0,0.014,58.0,0.16,18.0,0.05,287,0.7929999999999999,0.736
BK63,Crown Heights South,0101000020E6100000ED7E0FEB7B7D52C0424D17E9BB554440,0101000020110F0000DF30BC8A4C685FC1C057A0886BEF5241,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,883,CLASSON AVENUE,883 CLASSON AVENUE,BROOKLYN,11225.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,549.0,seats,BROOKLYN,3029686.0,3011870001.0,40.6698053228,-73.9606897979,995154.901742,183306.987703,309.0,BK63,BK0901,35.0,21300.0,21300.0,3.0,17.0,71.0,doe_lcgms,d05488994593d2cc12c385b9863319ee,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,17K524,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,2016.0,417.0,105.0,123.0,88.0,101.0,179.0,0.429,238.0,0.571,65.0,0.156,110.0,0.264,196.0,0.47,4.0,0.01,42.0,0.101,29.0,0.07,361.0,0.866,220,0.528,0.9309999999999999
BK63,Crown Heights South,0101000020E6100000ED7E0FEB7B7D52C0424D17E9BB554440,0101000020110F0000DF30BC8A4C685FC1C057A0886BEF5241,THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP,883,CLASSON AVENUE,883 CLASSON AVENUE,BROOKLYN,11225.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,490.0,seats,BROOKLYN,3029686.0,3011870001.0,40.6698053228,-73.9606897979,995154.901742,183306.987703,309.0,BK63,BK0901,35.0,21300.0,21300.0,3.0,17.0,71.0,doe_lcgms,476f65dc2385c6604cf4d856a4f13003,THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP,17K528,THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP,2016.0,231.0,42.0,60.0,68.0,61.0,106.0,0.459,125.0,0.541,6.0,0.026,186.0,0.805,31.0,0.134,1.0,0.004,7.0,0.03,40.0,0.173,37.0,0.16,210,0.909,0.665
BK63,Crown Heights South,0101000020E6100000ED7E0FEB7B7D52C0424D17E9BB554440,0101000020110F0000DF30BC8A4C685FC1C057A0886BEF5241,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,883,CLASSON AVENUE,883 CLASSON AVENUE,BROOKLYN,11225.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,476.0,seats,BROOKLYN,3029686.0,3011870001.0,40.6698053228,-73.9606897979,995154.901742,183306.987703,309.0,BK63,BK0901,35.0,21300.0,21300.0,3.0,17.0,71.0,doe_lcgms,9940e68b41727ca907fc49484526774b,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,2016.0,427.0,135.0,99.0,81.0,112.0,160.0,0.375,267.0,0.625,19.0,0.044,345.0,0.808,46.0,0.108,7.0,0.016,10.0,0.023,78.0,0.183,29.0,0.068,346,0.81,0.665
BK63,Crown Heights South,0101000020E6100000ED7E0FEB7B7D52C0424D17E9BB554440,0101000020110F0000DF30BC8A4C685FC1C057A0886BEF5241,BROOKLYN SCHOOL FOR MUSIC & THEATRE,883,CLASSON AVENUE,883 CLASSON AVENUE,BROOKLYN,11225.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,547.0,seats,BROOKLYN,3029686.0,3011870001.0,40.6698053228,-73.9606897979,995154.901742,183306.987703,309.0,BK63,BK0901,35.0,21300.0,21300.0,3.0,17.0,71.0,doe_lcgms,26c4287a96b3b617849192ab25215c54,BROOKLYN SCHOOL FOR MUSIC & THEATRE,17K548,BROOKLYN SCHOOL FOR MUSIC & THEATRE,2016.0,352.0,90.0,108.0,77.0,77.0,253.0,0.719,99.0,0.281,1.0,0.003,286.0,0.813,58.0,0.165,1.0,0.003,6.0,0.017,65.0,0.185,5.0,0.014,275,0.7809999999999999,0.696
BK63,Crown Heights South,0101000020E6100000BE813123887D52C076DD003BA4554440,0101000020110F000079FD2E4C61685FC10C04AF0451EF5241,CLARA BARTON HIGH SCHOOL,901,CLASSON AVENUE,901 CLASSON AVENUE,BROOKLYN,11225.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,1788.0,seats,BROOKLYN,3029702.0,3011880001.0,40.6690826662,-73.9614356039,994948.126294,183043.6115,309.0,BK63,BK0901,35.0,21300.0,21300.0,3.0,17.0,71.0,doe_lcgms,06343fc1790dd88e299e9b6fde37e784,CLARA BARTON HIGH SCHOOL,17K600,CLARA BARTON HIGH SCHOOL,2016.0,1358.0,454.0,364.0,243.0,297.0,954.0,0.703,404.0,0.297,17.0,0.013,1216.0,0.895,86.0,0.063,27.0,0.02,12.0,0.009,246.0,0.181,115.0,0.085,1081,0.7959999999999999,0.627
BK64,Prospect Heights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
BK68,Fort Greene,0101000020E6100000DC5FF9ED7D7E52C0D4789B812E584440,0101000020110F0000F9C3DBCC026A5FC18181AE4229F25241,BROOKLYN TECHNICAL HIGH SCHOOL,29,FT GREENE PLACE,29 FT GREENE PLACE,BROOKLYN,11217.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,4686.0,seats,BROOKLYN,3058752.0,3020980013.0,40.6889275118,-73.9764375694,990784.495295,190272.183874,302.0,BK68,BK0203,35.0,3300.0,3300.0,3.0,13.0,88.0,doe_lcgms,d0a079226ed4ee8ea7aa4435f63bc4bb,BROOKLYN TECHNICAL HIGH SCHOOL,13K430,BROOKLYN TECHNICAL HIGH SCHOOL,2016.0,5534.0,1457.0,1363.0,1334.0,1380.0,2284.0,0.413,3250.0,0.587,3340.0,0.604,417.0,0.075,404.0,0.073,211.0,0.038,1162.0,0.21,91.0,0.016,1.0,0.0,3415,0.617,0.423
BK69,Clinton Hill,0101000020E610000018BECF0D577D52C0ECB288C094584440,0101000020110F0000AF339EEC0D685FC1D0ECF6C89BF25241,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE,300,WILLOUGHBY AVENUE,300 WILLOUGHBY AVENUE,BROOKLYN,11205.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,309.0,seats,BROOKLYN,3055165.0,3019260010.0,40.6920478074,-73.9584397839,995775.22528,191410.854196,303.0,BK69,BK0301,33.0,23500.0,23500.0,3.0,13.0,79.0,doe_lcgms,0ad915b591e8d5baca337a796a379730,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE,13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,2016.0,230.0,53.0,56.0,34.0,87.0,120.0,0.522,110.0,0.478,1.0,0.004,161.0,0.7,64.0,0.278,0.0,0.0,4.0,0.017,37.0,0.161,11.0,0.048,176,0.765,0.726
BK69,Clinton Hill,0101000020E61000007BDAAD5E007E52C092E01D8C04594440,0101000020110F0000B6C33C862D695FC107F00D0319F35241,BENJAMIN BANNEKER ACADEMY,71,CLINTON AVENUE,71 CLINTON AVENUE,BROOKLYN,11205.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,979.0,seats,BROOKLYN,3054323.0,3018880034.0,40.6954595281,-73.9687740089,992908.958168,192652.653817,302.0,BK69,BK0204,35.0,19100.0,19100.0,3.0,13.0,88.0,doe_lcgms,e9a931299d87a1964563f05d6e538d6b,BENJAMIN BANNEKER ACADEMY,13K670,BENJAMIN BANNEKER ACADEMY,2016.0,916.0,221.0,217.0,245.0,233.0,515.0,0.562,401.0,0.438,35.0,0.038,777.0,0.848,83.0,0.091,12.0,0.013,9.0,0.01,81.0,0.088,7.0,0.008,510,0.557,0.5479999999999999
BK72,Williamsburg,0101000020E6100000D2C8297B277D52C00E95EC59525A4440,0101000020110F00004957F51DBD675FC1407D80F58EF45241,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,250,HOOPER STREET,250 HOOPER STREET,BROOKLYN,11211.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,250.0,seats,BROOKLYN,3379706.0,3022070002.0,40.7056464183,-73.9555361674,996577.92358,196365.626592,301.0,BK72,BK0103,33.0,52900.0,52900.0,3.0,14.0,90.0,doe_lcgms,b0c3252db7baf37c7f364a3121aa4cf8,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,2016.0,246.0,61.0,67.0,55.0,63.0,135.0,0.549,111.0,0.451,1.0,0.004,23.0,0.093,211.0,0.858,8.0,0.033,3.0,0.012,60.0,0.244,30.0,0.122,186,0.7559999999999999,0.78
BK73,North Side-South Side,0101000020E61000008D9D5EAB1C7D52C04E2C9A2A965B4440,0101000020110F0000E31595C0AA675FC112324BC5F9F55241,BROOKLYN PREPARATORY HIGH SCHOOL,257,NORTH 6 STREET,257 NORTH 6 STREET,BROOKLYN,11211.0,HIGH SCHOOL - PUBLIC,PUBLIC K-12 SCHOOLS,SCHOOLS (K-12),"EDUCATION, CHILD WELFARE, AND YOUTH",Local,NYC Department of Education,NYCDOE,Public,NYC Department of Education,NYCDOE,City,663.0,seats,BROOKLYN,3062135.0,3023300011.0,40.7155284739,-73.9548762743,996759.029145,199966.051356,301.0,BK73,BK0102,33.0,51900.0,51900.0,3.0,14.0,94.0,doe_lcgms,4b68846bbf253cbb9da414fc32073954,BROOKLYN PREPARATORY HIGH SCHOOL,14K488,BROOKLYN PREPARATORY HIGH SCHOOL,2016.0,513.0,154.0,125.0,119.0,115.0,269.0,0.524,244.0,0.476,11.0,0.021,268.0,0.522,220.0,0.429,8.0,0.016,6.0,0.012,83.0,0.162,11.0,0.021,411,0.8009999999999999,0.638
